example_id,source_lang,target_lang,source_text,target_text,domain,register,source_type,source_name,source_url,license,translator,review_status,notes
fra-kon-114233,fra,kon,"Je ne sais pas ce qu'il en est pour toi mais, moi, je suis affamé.",,,,,,,CC-BY-4.0,,,
fra-kon-114234,fra,kon,Je ne sais pas comment Tom a eu mon numéro de téléphone.,,,,,,,CC-BY-4.0,,,
fra-kon-114235,fra,kon,Je ne sais pas ce dont j'étais si effrayé.,,,,,,,CC-BY-4.0,,,
fra-kon-114236,fra,kon,Je ne sais pas ce qui me faisait si peur.,,,,,,,CC-BY-4.0,,,
fra-kon-114237,fra,kon,"J'ignore ce qui se passe, par ici.",,,,,,,CC-BY-4.0,,,
fra-kon-114238,fra,kon,J'ignore où se trouve mon manuel de français.,,,,,,,CC-BY-4.0,,,
fra-kon-114239,fra,kon,Je ne sais pas s'il est mort ou vivant.,,,,,,,CC-BY-4.0,,,
fra-kon-114240,fra,kon,J'ignore s'il est mort ou vivant.,,,,,,,CC-BY-4.0,,,
fra-kon-114241,fra,kon,Je ne sais pas s'il est mort ou en vie.,,,,,,,CC-BY-4.0,,,
fra-kon-114242,fra,kon,Je ne sais pas s'il viendra.,,,,,,,CC-BY-4.0,,,
fra-kon-114243,fra,kon,Je ne sais pas si je dois accepter ou refuser.,,,,,,,CC-BY-4.0,,,
fra-kon-114244,fra,kon,J'ignore si tu l'aimes ou pas.,,,,,,,CC-BY-4.0,,,
fra-kon-114245,fra,kon,Je ne sais pas si tu es heureux ou non.,,,,,,,CC-BY-4.0,,,
fra-kon-114246,fra,kon,Je ne sais pas si vous êtes heureuse ou non.,,,,,,,CC-BY-4.0,,,
fra-kon-114247,fra,kon,J'ignore pourquoi cela devrait me surprendre.,,,,,,,CC-BY-4.0,,,
fra-kon-114248,fra,kon,Je n'aime pas les poissons qui ont trop d'arêtes.,,,,,,,CC-BY-4.0,,,
fra-kon-114249,fra,kon,Je n'aime pas porter des chaussures sans chaussettes.,,,,,,,CC-BY-4.0,,,
fra-kon-114250,fra,kon,Je n'aime pas porter de chaussures sans chaussettes.,,,,,,,CC-BY-4.0,,,
fra-kon-114251,fra,kon,Je ne me soucie pas particulièrement de ce que vous pensez.,,,,,,,CC-BY-4.0,,,
fra-kon-114252,fra,kon,Je ne me soucie pas particulièrement de ce que tu penses.,,,,,,,CC-BY-4.0,,,
fra-kon-114253,fra,kon,Je ne comprends pas vraiment comment cela fonctionne.,,,,,,,CC-BY-4.0,,,
fra-kon-114254,fra,kon,Je ne me souviens de rien de plus maintenant.,,,,,,,CC-BY-4.0,,,
fra-kon-114255,fra,kon,Je ne pense pas que je puisse jamais le refaire.,,,,,,,CC-BY-4.0,,,
fra-kon-114256,fra,kon,Je ne pense pas pouvoir jamais le refaire.,,,,,,,CC-BY-4.0,,,
fra-kon-114257,fra,kon,Je ne pense pas que je pourrais jamais le refaire.,,,,,,,CC-BY-4.0,,,
fra-kon-114258,fra,kon,Je ne pense pas que quiconque ait remarqué ce que nous avons fait.,,,,,,,CC-BY-4.0,,,
fra-kon-114259,fra,kon,Je ne pense pas que quiconque ait remarqué ce que nous fîmes.,,,,,,,CC-BY-4.0,,,
fra-kon-114260,fra,kon,Je ne pense pas que quiconque pense que tu sois fou.,,,,,,,CC-BY-4.0,,,
fra-kon-114261,fra,kon,Je ne pense pas que quiconque pense que vous soyez fou.,,,,,,,CC-BY-4.0,,,
fra-kon-114262,fra,kon,Je ne pense pas que des enfants devraient boire de la bière.,,,,,,,CC-BY-4.0,,,
fra-kon-114263,fra,kon,Je ne trouve pas qu'elle ressemble à sa mère.,,,,,,,CC-BY-4.0,,,
fra-kon-114264,fra,kon,Je ne pense pas que nous devrions boire cette eau.,,,,,,,CC-BY-4.0,,,
fra-kon-114265,fra,kon,Je ne pense pas que nous devrions sortir aujourd'hui.,,,,,,,CC-BY-4.0,,,
fra-kon-114266,fra,kon,Je ne pense pas qu'on devrait aller dehors aujourd'hui.,,,,,,,CC-BY-4.0,,,
fra-kon-114267,fra,kon,Je ne pense pas que nous soyons déjà prêts à faire cela.,,,,,,,CC-BY-4.0,,,
fra-kon-114268,fra,kon,Je ne comprends rien à ce que vous dites.,,,,,,,CC-BY-4.0,,,
fra-kon-114269,fra,kon,Je ne veux pas ce genre de responsabilité.,,,,,,,CC-BY-4.0,,,
fra-kon-114270,fra,kon,Je ne veux pas devenir comme ces gens.,,,,,,,CC-BY-4.0,,,
fra-kon-114271,fra,kon,Je ne veux pas démissionner de mon poste en ce moment.,,,,,,,CC-BY-4.0,,,
fra-kon-114272,fra,kon,Je ne veux pas que vous disiez ceci à qui que ce soit.,,,,,,,CC-BY-4.0,,,
fra-kon-114273,fra,kon,Je ne veux pas que tu dises ceci à qui que ce soit.,,,,,,,CC-BY-4.0,,,
fra-kon-114274,fra,kon,Je ne veux pas que tu le dises à qui que ce soit.,,,,,,,CC-BY-4.0,,,
fra-kon-114275,fra,kon,Je ne veux pas que vous vous fassiez de soucis à propos de quoi que ce soit.,,,,,,,CC-BY-4.0,,,
fra-kon-114276,fra,kon,Je ne veux pas que tu te fasses de soucis à propos de quoi que ce soit.,,,,,,,CC-BY-4.0,,,
fra-kon-114277,fra,kon,Je suis entré dans la chambre de quelqu'un d'autre par inadvertance.,,,,,,,CC-BY-4.0,,,
fra-kon-114278,fra,kon,"In fine, je veux parler l'allemand couramment.",,,,,,,CC-BY-4.0,,,
fra-kon-114279,fra,kon,Je veux en fin de compte parler l'allemand couramment.,,,,,,,CC-BY-4.0,,,
fra-kon-114280,fra,kon,Je leur ai expliqué la règle du jeu.,,,,,,,CC-BY-4.0,,,
fra-kon-114281,fra,kon,J'ai échoué à l'examen parce que je n'ai pas étudié.,,,,,,,CC-BY-4.0,,,
fra-kon-114282,fra,kon,J'ai faxé à Tom l'information qu'il demandait.,,,,,,,CC-BY-4.0,,,
fra-kon-114283,fra,kon,Je me sens mal à propos de la manière dont les choses se sont déroulées.,,,,,,,CC-BY-4.0,,,
fra-kon-114284,fra,kon,J’ai l’impression d’avoir déjà vu ce film.,,,,,,,CC-BY-4.0,,,
fra-kon-114285,fra,kon,J'ai l'impression que ça ne va pas bien finir.,,,,,,,CC-BY-4.0,,,
fra-kon-114286,fra,kon,Je me sens très mal d'avoir gâché votre fête.,,,,,,,CC-BY-4.0,,,
fra-kon-114287,fra,kon,Je me sens très mal d'avoir gâché ta fête.,,,,,,,CC-BY-4.0,,,
fra-kon-114288,fra,kon,Je me suis endormi avant que mon père rentre à la maison.,,,,,,,CC-BY-4.0,,,
fra-kon-114289,fra,kon,J'ai enfin trouvé un usage à cette vieillerie.,,,,,,,CC-BY-4.0,,,
fra-kon-114290,fra,kon,J'ai terminé ce travail en moins d'une heure.,,,,,,,CC-BY-4.0,,,
fra-kon-114291,fra,kon,J'avais oublié que Tom avait vécu à Boston.,,,,,,,CC-BY-4.0,,,
fra-kon-114292,fra,kon,J'ai trouvé une paire de gants sous la chaise.,,,,,,,CC-BY-4.0,,,
fra-kon-114293,fra,kon,J'ai trouvé la photo que vous cherchiez.,,,,,,,CC-BY-4.0,,,
fra-kon-114294,fra,kon,J'ai trouvé le tableau que vous cherchiez.,,,,,,,CC-BY-4.0,,,
fra-kon-114295,fra,kon,J'ai trouvé le tableau que tu cherchais.,,,,,,,CC-BY-4.0,,,
fra-kon-114296,fra,kon,J'ai prononcé un discours au mariage hier.,,,,,,,CC-BY-4.0,,,
fra-kon-114297,fra,kon,Je reçois plus de deux cents courriels par jour.,,,,,,,CC-BY-4.0,,,
fra-kon-114298,fra,kon,Je sors avec Mary presque tous les samedis.,,,,,,,CC-BY-4.0,,,
fra-kon-114299,fra,kon,Je me rends à la bibliothèque au moins une fois par semaine.,,,,,,,CC-BY-4.0,,,
fra-kon-114300,fra,kon,Je me rends à la bibliothèque au moins une fois la semaine.,,,,,,,CC-BY-4.0,,,
fra-kon-114301,fra,kon,J'ai eu cette machine à écrire à prix cassé.,,,,,,,CC-BY-4.0,,,
fra-kon-114302,fra,kon,J'imagine que je pourrais attendre un peu plus longtemps.,,,,,,,CC-BY-4.0,,,
fra-kon-114303,fra,kon,Je suppose que vous n'avez jamais appris à faire ça.,,,,,,,CC-BY-4.0,,,
fra-kon-114304,fra,kon,Je suppose que tu n'as jamais appris à faire ça.,,,,,,,CC-BY-4.0,,,
fra-kon-114305,fra,kon,"Hier, j'ai ressenti des douleurs fortes au niveau de la poitrine.",,,,,,,CC-BY-4.0,,,
fra-kon-114306,fra,kon,J'ai pris un en-cas avant de retourner au travail.,,,,,,,CC-BY-4.0,,,
fra-kon-114307,fra,kon,J'ai eu des difficultés pour écrire ce texte.,,,,,,,CC-BY-4.0,,,
fra-kon-114308,fra,kon,Je n'avais aucune idée de ce qu'elle avait l'intention de faire.,,,,,,,CC-BY-4.0,,,
fra-kon-114309,fra,kon,Je devais contenir ma colère devant lui.,,,,,,,CC-BY-4.0,,,
fra-kon-114310,fra,kon,J'ai dû faire une embardée pour éviter de heurter le chien.,,,,,,,CC-BY-4.0,,,
fra-kon-114311,fra,kon,Il m'a fallu faire une embardée pour éviter de heurter le chien.,,,,,,,CC-BY-4.0,,,
fra-kon-114312,fra,kon,Je déteste ça quand il y a trop de gens.,,,,,,,CC-BY-4.0,,,
fra-kon-114313,fra,kon,Il y a certaines choses que je veux clarifier.,,,,,,,CC-BY-4.0,,,
fra-kon-114314,fra,kon,J'ai été son plus grand fan toute ma vie.,,,,,,,CC-BY-4.0,,,
fra-kon-114315,fra,kon,Il y a quelques heures que je lis ça.,,,,,,,CC-BY-4.0,,,
fra-kon-114316,fra,kon,J'ai écrit des lettres toute la journée.,,,,,,,CC-BY-4.0,,,
fra-kon-114317,fra,kon,Je me suis décidé à lui demander sa main.,,,,,,,CC-BY-4.0,,,
fra-kon-114318,fra,kon,J'ai beaucoup d'amis à l'étranger.,,,,,,,CC-BY-4.0,,,
fra-kon-114319,fra,kon,Je dîne à sept heures et quart.,,,,,,,CC-BY-4.0,,,
fra-kon-114320,fra,kon,Je n'ai aucune idée de ce dont tu parles.,,,,,,,CC-BY-4.0,,,
fra-kon-114321,fra,kon,Je n'ai aucune idée de ce dont vous parlez.,,,,,,,CC-BY-4.0,,,
fra-kon-114322,fra,kon,Je n'ai aucune idée de ce que pense ce type.,,,,,,,CC-BY-4.0,,,
fra-kon-114323,fra,kon,Je n'ai aucune idée de quoi tu parles.,,,,,,,CC-BY-4.0,,,
fra-kon-114324,fra,kon,Je n'ai aucune idée de quoi vous parlez.,,,,,,,CC-BY-4.0,,,
fra-kon-114325,fra,kon,Je n'ai aucun souvenir d'avoir vu l'homme.,,,,,,,CC-BY-4.0,,,
fra-kon-114326,fra,kon,Je n'ai pas le temps de l'expliquer en détail.,,,,,,,CC-BY-4.0,,,
fra-kon-114327,fra,kon,Je n'ai pas le temps pour t'aider dans tes devoirs.,,,,,,,CC-BY-4.0,,,
fra-kon-114328,fra,kon,Je n'ai rien à voir avec leurs problèmes.,,,,,,,CC-BY-4.0,,,
fra-kon-114329,fra,kon,J'ai choisi le vert pour les rideaux.,,,,,,,CC-BY-4.0,,,
fra-kon-114330,fra,kon,Il y a tant de choses que je veux que vous sachiez.,,,,,,,CC-BY-4.0,,,
fra-kon-114331,fra,kon,Il y a tant de choses que je veux que tu saches.,,,,,,,CC-BY-4.0,,,
fra-kon-114332,fra,kon,Je détiens quelque chose qui pourrait vous intéresser.,,,,,,,CC-BY-4.0,,,
fra-kon-114333,fra,kon,Je détiens quelque chose qui pourrait t'intéresser.,,,,,,,CC-BY-4.0,,,
fra-kon-114334,fra,kon,Je possède les œuvres complètes de Shakespeare.,,,,,,,CC-BY-4.0,,,
fra-kon-114335,fra,kon,Je dois acheter un nouveau tapis pour cette pièce.,,,,,,,CC-BY-4.0,,,
fra-kon-114336,fra,kon,Je dois acheter une nouvelle moquette pour cette pièce.,,,,,,,CC-BY-4.0,,,
fra-kon-114337,fra,kon,Il me faut choisir mes mots avec le plus grand soin.,,,,,,,CC-BY-4.0,,,
fra-kon-114338,fra,kon,Je dois partir tôt pour attraper le train.,,,,,,,CC-BY-4.0,,,
fra-kon-114339,fra,kon,"Je n'ai pas beaucoup dormi, ces derniers temps.",,,,,,,CC-BY-4.0,,,
fra-kon-114340,fra,kon,Je n'ai pas décidé quel emploi solliciter.,,,,,,,CC-BY-4.0,,,
fra-kon-114341,fra,kon,Je n'ai pas décidé à quel poste me porter candidat.,,,,,,,CC-BY-4.0,,,
fra-kon-114342,fra,kon,Je n'ai pas mangé d'asperges depuis longtemps.,,,,,,,CC-BY-4.0,,,
fra-kon-114343,fra,kon,Je n'ai pas mangé de barbecue depuis longtemps.,,,,,,,CC-BY-4.0,,,
fra-kon-114344,fra,kon,Je n'ai pas eu le temps de vous remercier comme il se doit.,,,,,,,CC-BY-4.0,,,
fra-kon-114345,fra,kon,Je n'ai pas eu le temps de te remercier comme il se doit.,,,,,,,CC-BY-4.0,,,
fra-kon-114346,fra,kon,Je n'ai pas entendu cette blague depuis longtemps.,,,,,,,CC-BY-4.0,,,
fra-kon-114347,fra,kon,Je ne l'ai pas vu depuis environ trois ans.,,,,,,,CC-BY-4.0,,,
fra-kon-114348,fra,kon,Je n'ai parlé à personne d'autre que Tom aujourd'hui.,,,,,,,CC-BY-4.0,,,
fra-kon-114349,fra,kon,J'ai entendu mes parents chuchoter la nuit dernière.,,,,,,,CC-BY-4.0,,,
fra-kon-114350,fra,kon,J'ai entendu dire qu'il a quitté la ville et a déménagé à l'est.,,,,,,,CC-BY-4.0,,,
fra-kon-114351,fra,kon,J'ai entendu dire que vous aviez reçu un prix le mois dernier.,,,,,,,CC-BY-4.0,,,
fra-kon-114352,fra,kon,Je vous ai entendue siffler. Vous devez être heureuse.,,,,,,,CC-BY-4.0,,,
fra-kon-114353,fra,kon,Je vous ai entendu siffler. Vous devez être heureux.,,,,,,,CC-BY-4.0,,,
fra-kon-114354,fra,kon,Je vous ai entendues siffler. Vous devez être heureuses.,,,,,,,CC-BY-4.0,,,
fra-kon-114355,fra,kon,Je vous ai entendus siffler. Vous devez être heureux.,,,,,,,CC-BY-4.0,,,
fra-kon-114356,fra,kon,Je t'ai entendu siffler. Tu dois être heureux.,,,,,,,CC-BY-4.0,,,
fra-kon-114357,fra,kon,Je t'ai entendue siffler. Tu dois être heureuse.,,,,,,,CC-BY-4.0,,,
fra-kon-114358,fra,kon,J'espère que la police attrapera quiconque a commis ça.,,,,,,,CC-BY-4.0,,,
fra-kon-114359,fra,kon,J'espère que les choses iront bien pour toi.,,,,,,,CC-BY-4.0,,,
fra-kon-114360,fra,kon,J'espère que les choses tourneront bien pour vous.,,,,,,,CC-BY-4.0,,,
fra-kon-114361,fra,kon,J'espère que vous appréciez ce que je viens de vous donner.,,,,,,,CC-BY-4.0,,,
fra-kon-114362,fra,kon,J'espère que tu apprécies ce que je viens de te donner.,,,,,,,CC-BY-4.0,,,
fra-kon-114363,fra,kon,J'espère que tu ne me décevras pas.,,,,,,,CC-BY-4.0,,,
fra-kon-114364,fra,kon,J'espère que vous ne me décevrez pas.,,,,,,,CC-BY-4.0,,,
fra-kon-114365,fra,kon,Je me suis enquis du livre dans plusieurs magasins.,,,,,,,CC-BY-4.0,,,
fra-kon-114366,fra,kon,Je me suis renseigné sur le livre dans plusieurs magasins.,,,,,,,CC-BY-4.0,,,
fra-kon-114367,fra,kon,Je ne veux juste pas que quiconque soit en colère après moi.,,,,,,,CC-BY-4.0,,,
fra-kon-114368,fra,kon,Je veux juste ne pas dire la mauvaise chose.,,,,,,,CC-BY-4.0,,,
fra-kon-114369,fra,kon,"Il fallait que je vous voie, les mecs, avant que je parte.",,,,,,,CC-BY-4.0,,,
fra-kon-114370,fra,kon,J'espère juste que rien ne va mal se passer cette fois-ci.,,,,,,,CC-BY-4.0,,,
fra-kon-114371,fra,kon,Je pense simplement que nous devons faire preuve de la plus grande prudence.,,,,,,,CC-BY-4.0,,,
fra-kon-114372,fra,kon,Je pense simplement qu'il nous faut faire preuve de la plus grande prudence.,,,,,,,CC-BY-4.0,,,
fra-kon-114373,fra,kon,Je veux juste que tout le monde s'aime.,,,,,,,CC-BY-4.0,,,
fra-kon-114374,fra,kon,"Je veux juste qu'on me laisse seul, un moment.",,,,,,,CC-BY-4.0,,,
fra-kon-114375,fra,kon,"Je veux juste qu'on me laisse seule, un moment.",,,,,,,CC-BY-4.0,,,
fra-kon-114376,fra,kon,Je veux juste rentrer à la maison en un seul morceau.,,,,,,,CC-BY-4.0,,,
fra-kon-114377,fra,kon,Je veux juste m'assurer que ce n'est pas du poison.,,,,,,,CC-BY-4.0,,,
fra-kon-114378,fra,kon,Je veux juste regarder un peu la télévision.,,,,,,,CC-BY-4.0,,,
fra-kon-114379,fra,kon,Je veux simplement que tu saches que je le regrette.,,,,,,,CC-BY-4.0,,,
fra-kon-114380,fra,kon,Je veux juste que tu te rappelles cette sensation.,,,,,,,CC-BY-4.0,,,
fra-kon-114381,fra,kon,Je voulais seulement vous poser quelques questions.,,,,,,,CC-BY-4.0,,,
fra-kon-114382,fra,kon,Je voulais juste te poser quelques questions.,,,,,,,CC-BY-4.0,,,
fra-kon-114383,fra,kon,Je suis seulement rentré à la maison sans rien dire.,,,,,,,CC-BY-4.0,,,
fra-kon-114384,fra,kon,Je note quotidiennement la température.,,,,,,,CC-BY-4.0,,,
fra-kon-114385,fra,kon,J'ai su que je te voulais au moment même où je t'ai vu.,,,,,,,CC-BY-4.0,,,
fra-kon-114386,fra,kon,J'ai su que je te voulais au moment même où je t'ai vue.,,,,,,,CC-BY-4.0,,,
fra-kon-114387,fra,kon,J'ai su que je vous voulais au moment même où je vous ai vu.,,,,,,,CC-BY-4.0,,,
fra-kon-114388,fra,kon,J'ai su que je vous voulais au moment même où je vous ai vue.,,,,,,,CC-BY-4.0,,,
fra-kon-114389,fra,kon,J'ai su que je vous voulais au moment même où je vous ai vus.,,,,,,,CC-BY-4.0,,,
fra-kon-114390,fra,kon,J'ai su que je vous voulais au moment même où je vous ai vues.,,,,,,,CC-BY-4.0,,,
fra-kon-114391,fra,kon,Je sais que c'est important pour nous tous.,,,,,,,CC-BY-4.0,,,
fra-kon-114392,fra,kon,Je sais que c'est important pour nous toutes.,,,,,,,CC-BY-4.0,,,
fra-kon-114393,fra,kon,Je sais que ce n'était pas la réponse que tu voulais.,,,,,,,CC-BY-4.0,,,
fra-kon-114394,fra,kon,Je sais que ce n'était pas la réponse que vous vouliez.,,,,,,,CC-BY-4.0,,,
fra-kon-114395,fra,kon,Je sais exactement le moment auquel c'est arrivé.,,,,,,,CC-BY-4.0,,,
fra-kon-114396,fra,kon,Je sais où ils seront cet après-midi.,,,,,,,CC-BY-4.0,,,
fra-kon-114397,fra,kon,Je sais où elles seront cet après-midi.,,,,,,,CC-BY-4.0,,,
fra-kon-114398,fra,kon,Je sais que tu préfèrerais une bouteille de vin rouge.,,,,,,,CC-BY-4.0,,,
fra-kon-114399,fra,kon,Je sais que vous préfèreriez une bouteille de vin rouge.,,,,,,,CC-BY-4.0,,,
fra-kon-114400,fra,kon,"J'aime la musique, en particulier la musique classique.",,,,,,,CC-BY-4.0,,,
fra-kon-114401,fra,kon,J'aime le genre de musique que Tom écrit.,,,,,,,CC-BY-4.0,,,
fra-kon-114402,fra,kon,J'aime les chansons qui traitent de relations.,,,,,,,CC-BY-4.0,,,
fra-kon-114403,fra,kon,"D'où j'habite, on peut se rendre à pied à l'école.",,,,,,,CC-BY-4.0,,,
fra-kon-114404,fra,kon,Au plaisir de correspondre avec vous.,,,,,,,CC-BY-4.0,,,
fra-kon-114405,fra,kon,Je me réjouis de vous revoir bientôt.,,,,,,,CC-BY-4.0,,,
fra-kon-114406,fra,kon,Je suis impatient de lire votre nouveau roman.,,,,,,,CC-BY-4.0,,,
fra-kon-114407,fra,kon,Je suis impatient de lire ton nouveau roman.,,,,,,,CC-BY-4.0,,,
fra-kon-114408,fra,kon,Je suis impatiente de lire votre nouveau roman.,,,,,,,CC-BY-4.0,,,
fra-kon-114409,fra,kon,Je suis impatiente de lire ton nouveau roman.,,,,,,,CC-BY-4.0,,,
fra-kon-114410,fra,kon,Je me réjouis par avance de lire votre nouveau roman.,,,,,,,CC-BY-4.0,,,
fra-kon-114411,fra,kon,Je me réjouis par avance de lire ton nouveau roman.,,,,,,,CC-BY-4.0,,,
fra-kon-114412,fra,kon,J'adore entendre carillonner une horloge à pendule.,,,,,,,CC-BY-4.0,,,
fra-kon-114413,fra,kon,J'adore entendre carillonner une horloge comtoise.,,,,,,,CC-BY-4.0,,,
fra-kon-114414,fra,kon,J'ai parié qu'elle gagnerait la partie.,,,,,,,CC-BY-4.0,,,
fra-kon-114415,fra,kon,"Je me suis spécialisé en philosophie, à mon université.",,,,,,,CC-BY-4.0,,,
fra-kon-114416,fra,kon,"Je me suis spécialisée en philosophie, à l'université.",,,,,,,CC-BY-4.0,,,
fra-kon-114417,fra,kon,J'ai pour principe d'étudier les mathématiques chaque jour.,,,,,,,CC-BY-4.0,,,
fra-kon-114418,fra,kon,J'avais l'intention d'annuler votre rendez-vous d'aujourd'hui.,,,,,,,CC-BY-4.0,,,
fra-kon-114419,fra,kon,Je le rencontre au club de temps en temps.,,,,,,,CC-BY-4.0,,,
fra-kon-114420,fra,kon,"Je le rencontre au cercle, de temps à autre.",,,,,,,CC-BY-4.0,,,
fra-kon-114421,fra,kon,Je n'ai manqué le train que de quelques minutes.,,,,,,,CC-BY-4.0,,,
fra-kon-114422,fra,kon,Je dois admettre que je n'en ai jamais entendu parler.,,,,,,,CC-BY-4.0,,,
fra-kon-114423,fra,kon,Je dois finir mon travail avant demain.,,,,,,,CC-BY-4.0,,,
fra-kon-114424,fra,kon,J'ai besoin de ta réponse avant la fin de la journée.,,,,,,,CC-BY-4.0,,,
fra-kon-114425,fra,kon,J'ai besoin de votre réponse avant la fin de la journée.,,,,,,,CC-BY-4.0,,,
fra-kon-114426,fra,kon,Je n’aurais jamais pensé que Tom me suivrait jusqu’ici.,,,,,,,CC-BY-4.0,,,
fra-kon-114427,fra,kon,Je l'ai souvent écouté parler anglais.,,,,,,,CC-BY-4.0,,,
fra-kon-114428,fra,kon,Je recherche souvent des mots dans ce dictionnaire.,,,,,,,CC-BY-4.0,,,
fra-kon-114429,fra,kon,Je cherche souvent des mots dans ce dictionnaire.,,,,,,,CC-BY-4.0,,,
fra-kon-114430,fra,kon,"Jeune, je jouais souvent au base-ball.",,,,,,,CC-BY-4.0,,,
fra-kon-114431,fra,kon,Je ne mange que des légumes que je fais moi-même pousser.,,,,,,,CC-BY-4.0,,,
fra-kon-114432,fra,kon,Je ne mange que des légumes que je cultive moi-même.,,,,,,,CC-BY-4.0,,,
fra-kon-114433,fra,kon,J'espère seulement que nous puissions faire faire ça à temps.,,,,,,,CC-BY-4.0,,,
fra-kon-114434,fra,kon,J'ai réussi mon examen de justesse.,,,,,,,CC-BY-4.0,,,
fra-kon-114435,fra,kon,Je l'ai persuadé d'accepter la proposition.,,,,,,,CC-BY-4.0,,,
fra-kon-114436,fra,kon,Je l'ai persuadé d'essayer à nouveau.,,,,,,,CC-BY-4.0,,,
fra-kon-114437,fra,kon,Je prévois de répondre immédiatement à sa lettre.,,,,,,,CC-BY-4.0,,,
fra-kon-114438,fra,kon,Je jouais de la trompette dans notre groupe de lycée.,,,,,,,CC-BY-4.0,,,
fra-kon-114439,fra,kon,"J'ai mis mes gants à l'envers, par erreur.",,,,,,,CC-BY-4.0,,,
fra-kon-114440,fra,kon,J'ai mis ma robe préférée pour la fête.,,,,,,,CC-BY-4.0,,,
fra-kon-114441,fra,kon,J'ai croisé un vieil ami près de la banque.,,,,,,,CC-BY-4.0,,,
fra-kon-114442,fra,kon,J'ai fugué de la maison quand j'avais treize ans.,,,,,,,CC-BY-4.0,,,
fra-kon-114443,fra,kon,Je me suis enfui de chez moi lorsque j'avais treize ans.,,,,,,,CC-BY-4.0,,,
fra-kon-114444,fra,kon,Je ne voulais vraiment pas vous ennuyer à nouveau.,,,,,,,CC-BY-4.0,,,
fra-kon-114445,fra,kon,Je ne voulais vraiment pas t'ennuyer à nouveau.,,,,,,,CC-BY-4.0,,,
fra-kon-114446,fra,kon,"Je ne voulais vraiment pas aller au travail, aujourd'hui.",,,,,,,CC-BY-4.0,,,
fra-kon-114447,fra,kon,J'espère vraiment que nous puissions être encore amis.,,,,,,,CC-BY-4.0,,,
fra-kon-114448,fra,kon,J'espère vraiment que nous puissions être encore amies.,,,,,,,CC-BY-4.0,,,
fra-kon-114449,fra,kon,Je n'ai vraiment rien à dire d'autre.,,,,,,,CC-BY-4.0,,,
fra-kon-114450,fra,kon,Je n'ai vraiment pas quoi que ce soit d'autre à dire.,,,,,,,CC-BY-4.0,,,
fra-kon-114451,fra,kon,Je n'ai vraiment pas quoi que ce soit à ajouter.,,,,,,,CC-BY-4.0,,,
fra-kon-114452,fra,kon,Je n'aime simplement vraiment pas la musique de Noël.,,,,,,,CC-BY-4.0,,,
fra-kon-114453,fra,kon,"Je préférerais vraiment être seule, à l'instant.",,,,,,,CC-BY-4.0,,,
fra-kon-114454,fra,kon,"Je préférerais vraiment être seul, à l'instant.",,,,,,,CC-BY-4.0,,,
fra-kon-114455,fra,kon,J'ai reçu une lettre en anglais hier.,,,,,,,CC-BY-4.0,,,
fra-kon-114456,fra,kon,J'ai reçu ce couteau électrique comme cadeau.,,,,,,,CC-BY-4.0,,,
fra-kon-114457,fra,kon,Je me souviens avoir déjà vu ce film auparavant.,,,,,,,CC-BY-4.0,,,
fra-kon-114458,fra,kon,Je me souviens avoir posté ta lettre hier.,,,,,,,CC-BY-4.0,,,
fra-kon-114459,fra,kon,Je me rappelle l'avoir vue une fois dans la rue.,,,,,,,CC-BY-4.0,,,
fra-kon-114460,fra,kon,Je respecte ceux qui font toujours de leur mieux.,,,,,,,CC-BY-4.0,,,
fra-kon-114461,fra,kon,J'ai vu un chien crotté rentrer dans le jardin.,,,,,,,CC-BY-4.0,,,
fra-kon-114462,fra,kon,J'ai vu la lumière au bout du tunnel.,,,,,,,CC-BY-4.0,,,
fra-kon-114463,fra,kon,Je vis l'instituteur traverser la rue.,,,,,,,CC-BY-4.0,,,
fra-kon-114464,fra,kon,J'ai assaisonné le poisson avec du sel et du poivre.,,,,,,,CC-BY-4.0,,,
fra-kon-114465,fra,kon,J'aurais dû savoir que c'était une perte de temps.,,,,,,,CC-BY-4.0,,,
fra-kon-114466,fra,kon,J'aurais dû écouter Tom plus attentivement.,,,,,,,CC-BY-4.0,,,
fra-kon-114467,fra,kon,J'aurais dû faire un peu plus attention.,,,,,,,CC-BY-4.0,,,
fra-kon-114468,fra,kon,Je n'aurais pas dû manger ça. Je me sens malade.,,,,,,,CC-BY-4.0,,,
fra-kon-114469,fra,kon,Je voulais juste voir ce qui se passait.,,,,,,,CC-BY-4.0,,,
fra-kon-114470,fra,kon,Je voulais juste voir ce qui était en train de se passer.,,,,,,,CC-BY-4.0,,,
fra-kon-114471,fra,kon,Je passe beaucoup de temps à écouter de la musique.,,,,,,,CC-BY-4.0,,,
fra-kon-114472,fra,kon,J'ai passé beaucoup de mon temps à étudier le français.,,,,,,,CC-BY-4.0,,,
fra-kon-114473,fra,kon,J'ai passé mes vacances dans un pays étranger.,,,,,,,CC-BY-4.0,,,
fra-kon-114474,fra,kon,J'ai passé la journée entière à lire le roman.,,,,,,,CC-BY-4.0,,,
fra-kon-114475,fra,kon,J'ai passé toute la journée à lire ce roman.,,,,,,,CC-BY-4.0,,,
fra-kon-114476,fra,kon,J'ai passé la journée entière à penser à Tom.,,,,,,,CC-BY-4.0,,,
fra-kon-114477,fra,kon,Je fis un pas de côté pour lui permettre d'entrer.,,,,,,,CC-BY-4.0,,,
